[DMH_INCIDENT].[FechaHoraID].[FechaHoraID].[MEMBER_UNIQUE_NAME],[DMH_INCIDENT].[FechaHoraID].[FechaHoraID].[MEMBER_CAPTION],[Measures].[SumaIncidentes]
[DMH_INCIDENT].[FechaHoraID].&[2022121400],2022121400,241
[DMH_INCIDENT].[FechaHoraID].&[2022121401],2022121401,195
[DMH_INCIDENT].[FechaHoraID].&[2022121402],2022121402,148
[DMH_INCIDENT].[FechaHoraID].&[2022121403],2022121403,119
[DMH_INCIDENT].[FechaHoraID].&[2022121404],2022121404,94
[DMH_INCIDENT].[FechaHoraID].&[2022121405],2022121405,137
[DMH_INCIDENT].[FechaHoraID].&[2022121406],2022121406,263
[DMH_INCIDENT].[FechaHoraID].&[2022121407],2022121407,286
[DMH_INCIDENT].[FechaHoraID].&[2022121408],2022121408,332
[DMH_INCIDENT].[FechaHoraID].&[2022121409],2022121409,399
[DMH_INCIDENT].[FechaHoraID].&[2022121410],2022121410,459
[DMH_INCIDENT].[FechaHoraID].&[2022121411],2022121411,440
[DMH_INCIDENT].[FechaHoraID].&[2022121412],2022121412,455
[DMH_INCIDENT].[FechaHoraID].&[2022121413],2022121413,445
[DMH_INCIDENT].[FechaHoraID].&[2022121414],2022121414,416
[DMH_INCIDENT].[FechaHoraID].&[2022121415],2022121415,438
[DMH_INCIDENT].[FechaHoraID].&[2022121416],2022121416,393
[DMH_INCIDENT].[FechaHoraID].&[2022121417],2022121417,411
[DMH_INCIDENT].[FechaHoraID].&[2022121418],2022121418,454
[DMH_INCIDENT].[FechaHoraID].&[2022121419],2022121419,456
[DMH_INCIDENT].[FechaHoraID].&[2022121420],2022121420,459
[DMH_INCIDENT].[FechaHoraID].&[2022121421],2022121421,442
[DMH_INCIDENT].[FechaHoraID].&[2022121422],2022121422,460
[DMH_INCIDENT].[FechaHoraID].&[2022121423],2022121423,380
[DMH_INCIDENT].[FechaHoraID].&[2022121500],2022121500,327
[DMH_INCIDENT].[FechaHoraID].&[2022121501],2022121501,216
[DMH_INCIDENT].[FechaHoraID].&[2022121502],2022121502,158
[DMH_INCIDENT].[FechaHoraID].&[2022121503],2022121503,133
[DMH_INCIDENT].[FechaHoraID].&[2022121504],2022121504,102
[DMH_INCIDENT].[FechaHoraID].&[2022121505],2022121505,124
[DMH_INCIDENT].[FechaHoraID].&[2022121506],2022121506,252
[DMH_INCIDENT].[FechaHoraID].&[2022121507],2022121507,294
[DMH_INCIDENT].[FechaHoraID].&[2022121508],2022121508,356
[DMH_INCIDENT].[FechaHoraID].&[2022121509],2022121509,428
[DMH_INCIDENT].[FechaHoraID].&[2022121510],2022121510,470
[DMH_INCIDENT].[FechaHoraID].&[2022121511],2022121511,408
[DMH_INCIDENT].[FechaHoraID].&[2022121512],2022121512,455
[DMH_INCIDENT].[FechaHoraID].&[2022121513],2022121513,427
[DMH_INCIDENT].[FechaHoraID].&[2022121514],2022121514,488
[DMH_INCIDENT].[FechaHoraID].&[2022121515],2022121515,385
[DMH_INCIDENT].[FechaHoraID].&[2022121516],2022121516,355
[DMH_INCIDENT].[FechaHoraID].&[2022121517],2022121517,384
[DMH_INCIDENT].[FechaHoraID].&[2022121518],2022121518,433
[DMH_INCIDENT].[FechaHoraID].&[2022121519],2022121519,476
[DMH_INCIDENT].[FechaHoraID].&[2022121520],2022121520,452
[DMH_INCIDENT].[FechaHoraID].&[2022121521],2022121521,440
[DMH_INCIDENT].[FechaHoraID].&[2022121522],2022121522,474
[DMH_INCIDENT].[FechaHoraID].&[2022121523],2022121523,364
[DMH_INCIDENT].[FechaHoraID].&[2022121600],2022121600,344
[DMH_INCIDENT].[FechaHoraID].&[2022121601],2022121601,280
[DMH_INCIDENT].[FechaHoraID].&[2022121602],2022121602,261
[DMH_INCIDENT].[FechaHoraID].&[2022121603],2022121603,210
[DMH_INCIDENT].[FechaHoraID].&[2022121604],2022121604,140
[DMH_INCIDENT].[FechaHoraID].&[2022121605],2022121605,141
[DMH_INCIDENT].[FechaHoraID].&[2022121606],2022121606,313
[DMH_INCIDENT].[FechaHoraID].&[2022121607],2022121607,300
[DMH_INCIDENT].[FechaHoraID].&[2022121608],2022121608,309
[DMH_INCIDENT].[FechaHoraID].&[2022121609],2022121609,423
[DMH_INCIDENT].[FechaHoraID].&[2022121610],2022121610,474
[DMH_INCIDENT].[FechaHoraID].&[2022121611],2022121611,518
[DMH_INCIDENT].[FechaHoraID].&[2022121612],2022121612,499
[DMH_INCIDENT].[FechaHoraID].&[2022121613],2022121613,482
[DMH_INCIDENT].[FechaHoraID].&[2022121614],2022121614,555
[DMH_INCIDENT].[FechaHoraID].&[2022121615],2022121615,534
[DMH_INCIDENT].[FechaHoraID].&[2022121616],2022121616,499
[DMH_INCIDENT].[FechaHoraID].&[2022121617],2022121617,485
[DMH_INCIDENT].[FechaHoraID].&[2022121618],2022121618,507
[DMH_INCIDENT].[FechaHoraID].&[2022121619],2022121619,557
[DMH_INCIDENT].[FechaHoraID].&[2022121620],2022121620,603
[DMH_INCIDENT].[FechaHoraID].&[2022121621],2022121621,650
[DMH_INCIDENT].[FechaHoraID].&[2022121622],2022121622,685
[DMH_INCIDENT].[FechaHoraID].&[2022121623],2022121623,642
[DMH_INCIDENT].[FechaHoraID].&[2022121700],2022121700,640
[DMH_INCIDENT].[FechaHoraID].&[2022121701],2022121701,513
[DMH_INCIDENT].[FechaHoraID].&[2022121702],2022121702,479
[DMH_INCIDENT].[FechaHoraID].&[2022121703],2022121703,433
[DMH_INCIDENT].[FechaHoraID].&[2022121704],2022121704,365
[DMH_INCIDENT].[FechaHoraID].&[2022121705],2022121705,248
[DMH_INCIDENT].[FechaHoraID].&[2022121706],2022121706,290
[DMH_INCIDENT].[FechaHoraID].&[2022121707],2022121707,299
[DMH_INCIDENT].[FechaHoraID].&[2022121708],2022121708,375
[DMH_INCIDENT].[FechaHoraID].&[2022121709],2022121709,428
[DMH_INCIDENT].[FechaHoraID].&[2022121710],2022121710,496
[DMH_INCIDENT].[FechaHoraID].&[2022121711],2022121711,487
[DMH_INCIDENT].[FechaHoraID].&[2022121712],2022121712,400
[DMH_INCIDENT].[FechaHoraID].&[2022121713],2022121713,476
[DMH_INCIDENT].[FechaHoraID].&[2022121714],2022121714,504
[DMH_INCIDENT].[FechaHoraID].&[2022121715],2022121715,445
[DMH_INCIDENT].[FechaHoraID].&[2022121716],2022121716,466
[DMH_INCIDENT].[FechaHoraID].&[2022121717],2022121717,476
[DMH_INCIDENT].[FechaHoraID].&[2022121718],2022121718,519
[DMH_INCIDENT].[FechaHoraID].&[2022121719],2022121719,676
[DMH_INCIDENT].[FechaHoraID].&[2022121720],2022121720,637
[DMH_INCIDENT].[FechaHoraID].&[2022121721],2022121721,735
[DMH_INCIDENT].[FechaHoraID].&[2022121722],2022121722,791
[DMH_INCIDENT].[FechaHoraID].&[2022121723],2022121723,784
[DMH_INCIDENT].[FechaHoraID].&[2022121800],2022121800,764
[DMH_INCIDENT].[FechaHoraID].&[2022121801],2022121801,746
[DMH_INCIDENT].[FechaHoraID].&[2022121802],2022121802,762
[DMH_INCIDENT].[FechaHoraID].&[2022121803],2022121803,729
[DMH_INCIDENT].[FechaHoraID].&[2022121804],2022121804,554
[DMH_INCIDENT].[FechaHoraID].&[2022121805],2022121805,423
[DMH_INCIDENT].[FechaHoraID].&[2022121806],2022121806,385
[DMH_INCIDENT].[FechaHoraID].&[2022121807],2022121807,376
[DMH_INCIDENT].[FechaHoraID].&[2022121808],2022121808,361
[DMH_INCIDENT].[FechaHoraID].&[2022121809],2022121809,366
[DMH_INCIDENT].[FechaHoraID].&[2022121810],2022121810,373
[DMH_INCIDENT].[FechaHoraID].&[2022121811],2022121811,345
[DMH_INCIDENT].[FechaHoraID].&[2022121812],2022121812,320
[DMH_INCIDENT].[FechaHoraID].&[2022121813],2022121813,431
[DMH_INCIDENT].[FechaHoraID].&[2022121814],2022121814,525
[DMH_INCIDENT].[FechaHoraID].&[2022121815],2022121815,500
[DMH_INCIDENT].[FechaHoraID].&[2022121816],2022121816,527
[DMH_INCIDENT].[FechaHoraID].&[2022121817],2022121817,473
[DMH_INCIDENT].[FechaHoraID].&[2022121818],2022121818,542
[DMH_INCIDENT].[FechaHoraID].&[2022121819],2022121819,655
[DMH_INCIDENT].[FechaHoraID].&[2022121820],2022121820,610
[DMH_INCIDENT].[FechaHoraID].&[2022121821],2022121821,650
[DMH_INCIDENT].[FechaHoraID].&[2022121822],2022121822,731
[DMH_INCIDENT].[FechaHoraID].&[2022121823],2022121823,544
[DMH_INCIDENT].[FechaHoraID].&[2022121900],2022121900,445
[DMH_INCIDENT].[FechaHoraID].&[2022121901],2022121901,292
[DMH_INCIDENT].[FechaHoraID].&[2022121902],2022121902,219
[DMH_INCIDENT].[FechaHoraID].&[2022121903],2022121903,148
[DMH_INCIDENT].[FechaHoraID].&[2022121904],2022121904,129
[DMH_INCIDENT].[FechaHoraID].&[2022121905],2022121905,131
[DMH_INCIDENT].[FechaHoraID].&[2022121906],2022121906,266
[DMH_INCIDENT].[FechaHoraID].&[2022121907],2022121907,278
[DMH_INCIDENT].[FechaHoraID].&[2022121908],2022121908,346
[DMH_INCIDENT].[FechaHoraID].&[2022121909],2022121909,410
[DMH_INCIDENT].[FechaHoraID].&[2022121910],2022121910,487
[DMH_INCIDENT].[FechaHoraID].&[2022121911],2022121911,475
[DMH_INCIDENT].[FechaHoraID].&[2022121912],2022121912,453
[DMH_INCIDENT].[FechaHoraID].&[2022121913],2022121913,469
[DMH_INCIDENT].[FechaHoraID].&[2022121914],2022121914,503
[DMH_INCIDENT].[FechaHoraID].&[2022121915],2022121915,503
[DMH_INCIDENT].[FechaHoraID].&[2022121916],2022121916,435
[DMH_INCIDENT].[FechaHoraID].&[2022121917],2022121917,430
[DMH_INCIDENT].[FechaHoraID].&[2022121918],2022121918,495
[DMH_INCIDENT].[FechaHoraID].&[2022121919],2022121919,450
[DMH_INCIDENT].[FechaHoraID].&[2022121920],2022121920,422
[DMH_INCIDENT].[FechaHoraID].&[2022121921],2022121921,445
[DMH_INCIDENT].[FechaHoraID].&[2022121922],2022121922,463
[DMH_INCIDENT].[FechaHoraID].&[2022121923],2022121923,335
[DMH_INCIDENT].[FechaHoraID].&[2022122000],2022122000,250
[DMH_INCIDENT].[FechaHoraID].&[2022122001],2022122001,182
[DMH_INCIDENT].[FechaHoraID].&[2022122002],2022122002,151
[DMH_INCIDENT].[FechaHoraID].&[2022122003],2022122003,118
[DMH_INCIDENT].[FechaHoraID].&[2022122004],2022122004,79
[DMH_INCIDENT].[FechaHoraID].&[2022122005],2022122005,133
[DMH_INCIDENT].[FechaHoraID].&[2022122006],2022122006,264
[DMH_INCIDENT].[FechaHoraID].&[2022122007],2022122007,273
[DMH_INCIDENT].[FechaHoraID].&[2022122008],2022122008,339
[DMH_INCIDENT].[FechaHoraID].&[2022122009],2022122009,406
[DMH_INCIDENT].[FechaHoraID].&[2022122010],2022122010,443
[DMH_INCIDENT].[FechaHoraID].&[2022122011],2022122011,471
[DMH_INCIDENT].[FechaHoraID].&[2022122012],2022122012,470
[DMH_INCIDENT].[FechaHoraID].&[2022122013],2022122013,498
[DMH_INCIDENT].[FechaHoraID].&[2022122014],2022122014,520
[DMH_INCIDENT].[FechaHoraID].&[2022122015],2022122015,482
[DMH_INCIDENT].[FechaHoraID].&[2022122016],2022122016,462
[DMH_INCIDENT].[FechaHoraID].&[2022122017],2022122017,428
[DMH_INCIDENT].[FechaHoraID].&[2022122018],2022122018,438
[DMH_INCIDENT].[FechaHoraID].&[2022122019],2022122019,441
[DMH_INCIDENT].[FechaHoraID].&[2022122020],2022122020,473
[DMH_INCIDENT].[FechaHoraID].&[2022122021],2022122021,500
[DMH_INCIDENT].[FechaHoraID].&[2022122022],2022122022,486
[DMH_INCIDENT].[FechaHoraID].&[2022122023],2022122023,378
[DMH_INCIDENT].[FechaHoraID].&[2022122100],2022122100,291
[DMH_INCIDENT].[FechaHoraID].&[2022122101],2022122101,250
[DMH_INCIDENT].[FechaHoraID].&[2022122102],2022122102,182
[DMH_INCIDENT].[FechaHoraID].&[2022122103],2022122103,144
[DMH_INCIDENT].[FechaHoraID].&[2022122104],2022122104,109
[DMH_INCIDENT].[FechaHoraID].&[2022122105],2022122105,126
[DMH_INCIDENT].[FechaHoraID].&[2022122106],2022122106,291
[DMH_INCIDENT].[FechaHoraID].&[2022122107],2022122107,257
[DMH_INCIDENT].[FechaHoraID].&[2022122108],2022122108,366
[DMH_INCIDENT].[FechaHoraID].&[2022122109],2022122109,453
[DMH_INCIDENT].[FechaHoraID].&[2022122110],2022122110,502
[DMH_INCIDENT].[FechaHoraID].&[2022122111],2022122111,492
[DMH_INCIDENT].[FechaHoraID].&[2022122112],2022122112,482
[DMH_INCIDENT].[FechaHoraID].&[2022122113],2022122113,473
[DMH_INCIDENT].[FechaHoraID].&[2022122114],2022122114,477
[DMH_INCIDENT].[FechaHoraID].&[2022122115],2022122115,500
[DMH_INCIDENT].[FechaHoraID].&[2022122116],2022122116,421
[DMH_INCIDENT].[FechaHoraID].&[2022122117],2022122117,456
[DMH_INCIDENT].[FechaHoraID].&[2022122118],2022122118,446
[DMH_INCIDENT].[FechaHoraID].&[2022122119],2022122119,475
[DMH_INCIDENT].[FechaHoraID].&[2022122120],2022122120,488
[DMH_INCIDENT].[FechaHoraID].&[2022122121],2022122121,511
[DMH_INCIDENT].[FechaHoraID].&[2022122122],2022122122,518
[DMH_INCIDENT].[FechaHoraID].&[2022122123],2022122123,391
[DMH_INCIDENT].[FechaHoraID].&[2022122200],2022122200,350
[DMH_INCIDENT].[FechaHoraID].&[2022122201],2022122201,291
[DMH_INCIDENT].[FechaHoraID].&[2022122202],2022122202,236
[DMH_INCIDENT].[FechaHoraID].&[2022122203],2022122203,158
[DMH_INCIDENT].[FechaHoraID].&[2022122204],2022122204,148
[DMH_INCIDENT].[FechaHoraID].&[2022122205],2022122205,138
[DMH_INCIDENT].[FechaHoraID].&[2022122206],2022122206,298
[DMH_INCIDENT].[FechaHoraID].&[2022122207],2022122207,293
[DMH_INCIDENT].[FechaHoraID].&[2022122208],2022122208,362
[DMH_INCIDENT].[FechaHoraID].&[2022122209],2022122209,431
[DMH_INCIDENT].[FechaHoraID].&[2022122210],2022122210,511
[DMH_INCIDENT].[FechaHoraID].&[2022122211],2022122211,527
[DMH_INCIDENT].[FechaHoraID].&[2022122212],2022122212,489
[DMH_INCIDENT].[FechaHoraID].&[2022122213],2022122213,483
[DMH_INCIDENT].[FechaHoraID].&[2022122214],2022122214,508
[DMH_INCIDENT].[FechaHoraID].&[2022122215],2022122215,456
[DMH_INCIDENT].[FechaHoraID].&[2022122216],2022122216,475
[DMH_INCIDENT].[FechaHoraID].&[2022122217],2022122217,459
[DMH_INCIDENT].[FechaHoraID].&[2022122218],2022122218,488
[DMH_INCIDENT].[FechaHoraID].&[2022122219],2022122219,573
[DMH_INCIDENT].[FechaHoraID].&[2022122220],2022122220,546
[DMH_INCIDENT].[FechaHoraID].&[2022122221],2022122221,565
[DMH_INCIDENT].[FechaHoraID].&[2022122222],2022122222,621
[DMH_INCIDENT].[FechaHoraID].&[2022122223],2022122223,545
[DMH_INCIDENT].[FechaHoraID].&[2022122300],2022122300,454
[DMH_INCIDENT].[FechaHoraID].&[2022122301],2022122301,352
[DMH_INCIDENT].[FechaHoraID].&[2022122302],2022122302,311
[DMH_INCIDENT].[FechaHoraID].&[2022122303],2022122303,244
[DMH_INCIDENT].[FechaHoraID].&[2022122304],2022122304,189
[DMH_INCIDENT].[FechaHoraID].&[2022122305],2022122305,194
[DMH_INCIDENT].[FechaHoraID].&[2022122306],2022122306,247
[DMH_INCIDENT].[FechaHoraID].&[2022122307],2022122307,319
[DMH_INCIDENT].[FechaHoraID].&[2022122308],2022122308,394
[DMH_INCIDENT].[FechaHoraID].&[2022122309],2022122309,475
[DMH_INCIDENT].[FechaHoraID].&[2022122310],2022122310,528
[DMH_INCIDENT].[FechaHoraID].&[2022122311],2022122311,531
[DMH_INCIDENT].[FechaHoraID].&[2022122312],2022122312,483
[DMH_INCIDENT].[FechaHoraID].&[2022122313],2022122313,514
[DMH_INCIDENT].[FechaHoraID].&[2022122314],2022122314,555
[DMH_INCIDENT].[FechaHoraID].&[2022122315],2022122315,534
[DMH_INCIDENT].[FechaHoraID].&[2022122316],2022122316,521
[DMH_INCIDENT].[FechaHoraID].&[2022122317],2022122317,586
[DMH_INCIDENT].[FechaHoraID].&[2022122318],2022122318,583
[DMH_INCIDENT].[FechaHoraID].&[2022122319],2022122319,662
[DMH_INCIDENT].[FechaHoraID].&[2022122320],2022122320,685
[DMH_INCIDENT].[FechaHoraID].&[2022122321],2022122321,799
[DMH_INCIDENT].[FechaHoraID].&[2022122322],2022122322,797
[DMH_INCIDENT].[FechaHoraID].&[2022122323],2022122323,741
[DMH_INCIDENT].[FechaHoraID].&[2022122400],2022122400,637
[DMH_INCIDENT].[FechaHoraID].&[2022122401],2022122401,589
[DMH_INCIDENT].[FechaHoraID].&[2022122402],2022122402,543
[DMH_INCIDENT].[FechaHoraID].&[2022122403],2022122403,484
[DMH_INCIDENT].[FechaHoraID].&[2022122404],2022122404,401
[DMH_INCIDENT].[FechaHoraID].&[2022122405],2022122405,286
[DMH_INCIDENT].[FechaHoraID].&[2022122406],2022122406,318
[DMH_INCIDENT].[FechaHoraID].&[2022122407],2022122407,278
[DMH_INCIDENT].[FechaHoraID].&[2022122408],2022122408,378
[DMH_INCIDENT].[FechaHoraID].&[2022122409],2022122409,449
[DMH_INCIDENT].[FechaHoraID].&[2022122410],2022122410,439
[DMH_INCIDENT].[FechaHoraID].&[2022122411],2022122411,438
[DMH_INCIDENT].[FechaHoraID].&[2022122412],2022122412,468
[DMH_INCIDENT].[FechaHoraID].&[2022122413],2022122413,475
[DMH_INCIDENT].[FechaHoraID].&[2022122414],2022122414,559
[DMH_INCIDENT].[FechaHoraID].&[2022122415],2022122415,433
[DMH_INCIDENT].[FechaHoraID].&[2022122416],2022122416,468
[DMH_INCIDENT].[FechaHoraID].&[2022122417],2022122417,498
[DMH_INCIDENT].[FechaHoraID].&[2022122418],2022122418,546
[DMH_INCIDENT].[FechaHoraID].&[2022122419],2022122419,572
[DMH_INCIDENT].[FechaHoraID].&[2022122420],2022122420,613
[DMH_INCIDENT].[FechaHoraID].&[2022122421],2022122421,528
[DMH_INCIDENT].[FechaHoraID].&[2022122422],2022122422,552
[DMH_INCIDENT].[FechaHoraID].&[2022122423],2022122423,534
[DMH_INCIDENT].[FechaHoraID].&[2022122500],2022122500,542
[DMH_INCIDENT].[FechaHoraID].&[2022122501],2022122501,555
[DMH_INCIDENT].[FechaHoraID].&[2022122502],2022122502,585
[DMH_INCIDENT].[FechaHoraID].&[2022122503],2022122503,588
[DMH_INCIDENT].[FechaHoraID].&[2022122504],2022122504,583
[DMH_INCIDENT].[FechaHoraID].&[2022122505],2022122505,397
[DMH_INCIDENT].[FechaHoraID].&[2022122506],2022122506,467
[DMH_INCIDENT].[FechaHoraID].&[2022122507],2022122507,380
[DMH_INCIDENT].[FechaHoraID].&[2022122508],2022122508,368
[DMH_INCIDENT].[FechaHoraID].&[2022122509],2022122509,388
[DMH_INCIDENT].[FechaHoraID].&[2022122510],2022122510,413
[DMH_INCIDENT].[FechaHoraID].&[2022122511],2022122511,408
[DMH_INCIDENT].[FechaHoraID].&[2022122512],2022122512,385
[DMH_INCIDENT].[FechaHoraID].&[2022122513],2022122513,432
[DMH_INCIDENT].[FechaHoraID].&[2022122514],2022122514,517
[DMH_INCIDENT].[FechaHoraID].&[2022122515],2022122515,461
[DMH_INCIDENT].[FechaHoraID].&[2022122516],2022122516,492
[DMH_INCIDENT].[FechaHoraID].&[2022122517],2022122517,526
[DMH_INCIDENT].[FechaHoraID].&[2022122518],2022122518,575
[DMH_INCIDENT].[FechaHoraID].&[2022122519],2022122519,693
[DMH_INCIDENT].[FechaHoraID].&[2022122520],2022122520,693
[DMH_INCIDENT].[FechaHoraID].&[2022122521],2022122521,671
[DMH_INCIDENT].[FechaHoraID].&[2022122522],2022122522,806
[DMH_INCIDENT].[FechaHoraID].&[2022122523],2022122523,674
[DMH_INCIDENT].[FechaHoraID].&[2022122600],2022122600,543
[DMH_INCIDENT].[FechaHoraID].&[2022122601],2022122601,409
[DMH_INCIDENT].[FechaHoraID].&[2022122602],2022122602,279
[DMH_INCIDENT].[FechaHoraID].&[2022122603],2022122603,255
[DMH_INCIDENT].[FechaHoraID].&[2022122604],2022122604,181
[DMH_INCIDENT].[FechaHoraID].&[2022122605],2022122605,159
[DMH_INCIDENT].[FechaHoraID].&[2022122606],2022122606,198
[DMH_INCIDENT].[FechaHoraID].&[2022122607],2022122607,209
[DMH_INCIDENT].[FechaHoraID].&[2022122608],2022122608,254
[DMH_INCIDENT].[FechaHoraID].&[2022122609],2022122609,241
[DMH_INCIDENT].[FechaHoraID].&[2022122610],2022122610,346
[DMH_INCIDENT].[FechaHoraID].&[2022122611],2022122611,348
[DMH_INCIDENT].[FechaHoraID].&[2022122612],2022122612,372
[DMH_INCIDENT].[FechaHoraID].&[2022122613],2022122613,377
[DMH_INCIDENT].[FechaHoraID].&[2022122614],2022122614,404
[DMH_INCIDENT].[FechaHoraID].&[2022122615],2022122615,376
[DMH_INCIDENT].[FechaHoraID].&[2022122616],2022122616,378
[DMH_INCIDENT].[FechaHoraID].&[2022122617],2022122617,392
[DMH_INCIDENT].[FechaHoraID].&[2022122618],2022122618,425
[DMH_INCIDENT].[FechaHoraID].&[2022122619],2022122619,471
[DMH_INCIDENT].[FechaHoraID].&[2022122620],2022122620,455
[DMH_INCIDENT].[FechaHoraID].&[2022122621],2022122621,447
[DMH_INCIDENT].[FechaHoraID].&[2022122622],2022122622,500
[DMH_INCIDENT].[FechaHoraID].&[2022122623],2022122623,383
[DMH_INCIDENT].[FechaHoraID].&[2022122700],2022122700,278
[DMH_INCIDENT].[FechaHoraID].&[2022122701],2022122701,185
[DMH_INCIDENT].[FechaHoraID].&[2022122702],2022122702,145
[DMH_INCIDENT].[FechaHoraID].&[2022122703],2022122703,128
[DMH_INCIDENT].[FechaHoraID].&[2022122704],2022122704,96
[DMH_INCIDENT].[FechaHoraID].&[2022122705],2022122705,110
[DMH_INCIDENT].[FechaHoraID].&[2022122706],2022122706,269
[DMH_INCIDENT].[FechaHoraID].&[2022122707],2022122707,255
[DMH_INCIDENT].[FechaHoraID].&[2022122708],2022122708,312
[DMH_INCIDENT].[FechaHoraID].&[2022122709],2022122709,414
[DMH_INCIDENT].[FechaHoraID].&[2022122710],2022122710,446
[DMH_INCIDENT].[FechaHoraID].&[2022122711],2022122711,486
[DMH_INCIDENT].[FechaHoraID].&[2022122712],2022122712,491
[DMH_INCIDENT].[FechaHoraID].&[2022122713],2022122713,473
[DMH_INCIDENT].[FechaHoraID].&[2022122714],2022122714,495
[DMH_INCIDENT].[FechaHoraID].&[2022122715],2022122715,470
[DMH_INCIDENT].[FechaHoraID].&[2022122716],2022122716,416
[DMH_INCIDENT].[FechaHoraID].&[2022122717],2022122717,379
[DMH_INCIDENT].[FechaHoraID].&[2022122718],2022122718,487
[DMH_INCIDENT].[FechaHoraID].&[2022122719],2022122719,462
[DMH_INCIDENT].[FechaHoraID].&[2022122720],2022122720,429
[DMH_INCIDENT].[FechaHoraID].&[2022122721],2022122721,469
[DMH_INCIDENT].[FechaHoraID].&[2022122722],2022122722,449
[DMH_INCIDENT].[FechaHoraID].&[2022122723],2022122723,360
[DMH_INCIDENT].[FechaHoraID].&[2022122800],2022122800,313
[DMH_INCIDENT].[FechaHoraID].&[2022122801],2022122801,211
[DMH_INCIDENT].[FechaHoraID].&[2022122802],2022122802,186
[DMH_INCIDENT].[FechaHoraID].&[2022122803],2022122803,139
[DMH_INCIDENT].[FechaHoraID].&[2022122804],2022122804,111
[DMH_INCIDENT].[FechaHoraID].&[2022122805],2022122805,124
[DMH_INCIDENT].[FechaHoraID].&[2022122806],2022122806,254
[DMH_INCIDENT].[FechaHoraID].&[2022122807],2022122807,273
[DMH_INCIDENT].[FechaHoraID].&[2022122808],2022122808,353
[DMH_INCIDENT].[FechaHoraID].&[2022122809],2022122809,436
[DMH_INCIDENT].[FechaHoraID].&[2022122810],2022122810,508
[DMH_INCIDENT].[FechaHoraID].&[2022122811],2022122811,484
[DMH_INCIDENT].[FechaHoraID].&[2022122812],2022122812,456
[DMH_INCIDENT].[FechaHoraID].&[2022122813],2022122813,456
[DMH_INCIDENT].[FechaHoraID].&[2022122814],2022122814,527
[DMH_INCIDENT].[FechaHoraID].&[2022122815],2022122815,511
[DMH_INCIDENT].[FechaHoraID].&[2022122816],2022122816,428
[DMH_INCIDENT].[FechaHoraID].&[2022122817],2022122817,464
[DMH_INCIDENT].[FechaHoraID].&[2022122818],2022122818,487
[DMH_INCIDENT].[FechaHoraID].&[2022122819],2022122819,544
[DMH_INCIDENT].[FechaHoraID].&[2022122820],2022122820,434
[DMH_INCIDENT].[FechaHoraID].&[2022122821],2022122821,466
[DMH_INCIDENT].[FechaHoraID].&[2022122822],2022122822,550
[DMH_INCIDENT].[FechaHoraID].&[2022122823],2022122823,439
[DMH_INCIDENT].[FechaHoraID].&[2022122900],2022122900,375
[DMH_INCIDENT].[FechaHoraID].&[2022122901],2022122901,312
[DMH_INCIDENT].[FechaHoraID].&[2022122902],2022122902,234
[DMH_INCIDENT].[FechaHoraID].&[2022122903],2022122903,197
[DMH_INCIDENT].[FechaHoraID].&[2022122904],2022122904,139
[DMH_INCIDENT].[FechaHoraID].&[2022122905],2022122905,153
[DMH_INCIDENT].[FechaHoraID].&[2022122906],2022122906,260
[DMH_INCIDENT].[FechaHoraID].&[2022122907],2022122907,225
[DMH_INCIDENT].[FechaHoraID].&[2022122908],2022122908,320
[DMH_INCIDENT].[FechaHoraID].&[2022122909],2022122909,400
[DMH_INCIDENT].[FechaHoraID].&[2022122910],2022122910,427
[DMH_INCIDENT].[FechaHoraID].&[2022122911],2022122911,446
[DMH_INCIDENT].[FechaHoraID].&[2022122912],2022122912,468
[DMH_INCIDENT].[FechaHoraID].&[2022122913],2022122913,436
[DMH_INCIDENT].[FechaHoraID].&[2022122914],2022122914,476
[DMH_INCIDENT].[FechaHoraID].&[2022122915],2022122915,465
[DMH_INCIDENT].[FechaHoraID].&[2022122916],2022122916,432
[DMH_INCIDENT].[FechaHoraID].&[2022122917],2022122917,412
[DMH_INCIDENT].[FechaHoraID].&[2022122918],2022122918,490
[DMH_INCIDENT].[FechaHoraID].&[2022122919],2022122919,552
[DMH_INCIDENT].[FechaHoraID].&[2022122920],2022122920,556
