[DMH_INCIDENT].[HoraId].[HoraId].[MEMBER_UNIQUE_NAME],[DMH_INCIDENT].[HoraId].[HoraId].[MEMBER_CAPTION],[Measures].[SumaIncidentes]
[DMH_INCIDENT].[HoraId].&[014237],014237,211
[DMH_INCIDENT].[HoraId].&[014238],014238,226
[DMH_INCIDENT].[HoraId].&[014239],014239,197
[DMH_INCIDENT].[HoraId].&[014240],014240,229
[DMH_INCIDENT].[HoraId].&[014241],014241,209
[DMH_INCIDENT].[HoraId].&[014242],014242,212
[DMH_INCIDENT].[HoraId].&[014243],014243,195
[DMH_INCIDENT].[HoraId].&[014244],014244,234
[DMH_INCIDENT].[HoraId].&[014245],014245,217
[DMH_INCIDENT].[HoraId].&[014246],014246,219
[DMH_INCIDENT].[HoraId].&[014247],014247,217
[DMH_INCIDENT].[HoraId].&[014248],014248,205
[DMH_INCIDENT].[HoraId].&[014249],014249,187
[DMH_INCIDENT].[HoraId].&[014250],014250,213
[DMH_INCIDENT].[HoraId].&[014251],014251,203
[DMH_INCIDENT].[HoraId].&[014252],014252,188
[DMH_INCIDENT].[HoraId].&[014253],014253,221
[DMH_INCIDENT].[HoraId].&[014254],014254,211
[DMH_INCIDENT].[HoraId].&[014255],014255,224
[DMH_INCIDENT].[HoraId].&[014256],014256,216
[DMH_INCIDENT].[HoraId].&[014257],014257,221
[DMH_INCIDENT].[HoraId].&[014258],014258,206
[DMH_INCIDENT].[HoraId].&[014259],014259,230
[DMH_INCIDENT].[HoraId].&[014300],014300,190
[DMH_INCIDENT].[HoraId].&[014301],014301,221
[DMH_INCIDENT].[HoraId].&[014302],014302,205
[DMH_INCIDENT].[HoraId].&[014303],014303,210
[DMH_INCIDENT].[HoraId].&[014304],014304,206
[DMH_INCIDENT].[HoraId].&[014305],014305,170
[DMH_INCIDENT].[HoraId].&[014306],014306,210
[DMH_INCIDENT].[HoraId].&[014307],014307,181
[DMH_INCIDENT].[HoraId].&[014308],014308,211
[DMH_INCIDENT].[HoraId].&[014309],014309,199
[DMH_INCIDENT].[HoraId].&[014310],014310,222
[DMH_INCIDENT].[HoraId].&[014311],014311,232
[DMH_INCIDENT].[HoraId].&[014312],014312,223
[DMH_INCIDENT].[HoraId].&[014313],014313,211
[DMH_INCIDENT].[HoraId].&[014314],014314,231
[DMH_INCIDENT].[HoraId].&[014315],014315,207
[DMH_INCIDENT].[HoraId].&[014316],014316,208
[DMH_INCIDENT].[HoraId].&[014317],014317,200
[DMH_INCIDENT].[HoraId].&[014318],014318,192
[DMH_INCIDENT].[HoraId].&[014319],014319,221
[DMH_INCIDENT].[HoraId].&[014320],014320,205
[DMH_INCIDENT].[HoraId].&[014321],014321,206
[DMH_INCIDENT].[HoraId].&[014322],014322,195
[DMH_INCIDENT].[HoraId].&[014323],014323,192
[DMH_INCIDENT].[HoraId].&[014324],014324,203
[DMH_INCIDENT].[HoraId].&[014325],014325,226
[DMH_INCIDENT].[HoraId].&[014326],014326,240
[DMH_INCIDENT].[HoraId].&[014327],014327,184
[DMH_INCIDENT].[HoraId].&[014328],014328,211
[DMH_INCIDENT].[HoraId].&[014329],014329,222
[DMH_INCIDENT].[HoraId].&[014330],014330,208
[DMH_INCIDENT].[HoraId].&[014331],014331,210
[DMH_INCIDENT].[HoraId].&[014332],014332,221
[DMH_INCIDENT].[HoraId].&[014333],014333,222
[DMH_INCIDENT].[HoraId].&[014334],014334,220
[DMH_INCIDENT].[HoraId].&[014335],014335,199
[DMH_INCIDENT].[HoraId].&[014336],014336,222
[DMH_INCIDENT].[HoraId].&[014337],014337,225
[DMH_INCIDENT].[HoraId].&[014338],014338,206
[DMH_INCIDENT].[HoraId].&[014339],014339,203
[DMH_INCIDENT].[HoraId].&[014340],014340,188
[DMH_INCIDENT].[HoraId].&[014341],014341,225
[DMH_INCIDENT].[HoraId].&[014342],014342,217
[DMH_INCIDENT].[HoraId].&[014343],014343,224
[DMH_INCIDENT].[HoraId].&[014344],014344,225
[DMH_INCIDENT].[HoraId].&[014345],014345,190
[DMH_INCIDENT].[HoraId].&[014346],014346,211
[DMH_INCIDENT].[HoraId].&[014347],014347,197
[DMH_INCIDENT].[HoraId].&[014348],014348,213
[DMH_INCIDENT].[HoraId].&[014349],014349,238
[DMH_INCIDENT].[HoraId].&[014350],014350,180
[DMH_INCIDENT].[HoraId].&[014351],014351,190
[DMH_INCIDENT].[HoraId].&[014352],014352,205
[DMH_INCIDENT].[HoraId].&[014353],014353,213
[DMH_INCIDENT].[HoraId].&[014354],014354,238
[DMH_INCIDENT].[HoraId].&[014355],014355,196
[DMH_INCIDENT].[HoraId].&[014356],014356,177
[DMH_INCIDENT].[HoraId].&[014357],014357,216
[DMH_INCIDENT].[HoraId].&[014358],014358,203
[DMH_INCIDENT].[HoraId].&[014359],014359,216
[DMH_INCIDENT].[HoraId].&[014400],014400,194
[DMH_INCIDENT].[HoraId].&[014401],014401,204
[DMH_INCIDENT].[HoraId].&[014402],014402,199
[DMH_INCIDENT].[HoraId].&[014403],014403,216
[DMH_INCIDENT].[HoraId].&[014404],014404,238
[DMH_INCIDENT].[HoraId].&[014405],014405,179
[DMH_INCIDENT].[HoraId].&[014406],014406,193
[DMH_INCIDENT].[HoraId].&[014407],014407,204
[DMH_INCIDENT].[HoraId].&[014408],014408,215
[DMH_INCIDENT].[HoraId].&[014409],014409,199
[DMH_INCIDENT].[HoraId].&[014410],014410,229
[DMH_INCIDENT].[HoraId].&[014411],014411,191
[DMH_INCIDENT].[HoraId].&[014412],014412,218
[DMH_INCIDENT].[HoraId].&[014413],014413,207
[DMH_INCIDENT].[HoraId].&[014414],014414,232
[DMH_INCIDENT].[HoraId].&[014415],014415,193
[DMH_INCIDENT].[HoraId].&[014416],014416,218
[DMH_INCIDENT].[HoraId].&[014417],014417,205
[DMH_INCIDENT].[HoraId].&[014418],014418,198
[DMH_INCIDENT].[HoraId].&[014419],014419,239
[DMH_INCIDENT].[HoraId].&[014420],014420,194
[DMH_INCIDENT].[HoraId].&[014421],014421,214
[DMH_INCIDENT].[HoraId].&[014422],014422,240
[DMH_INCIDENT].[HoraId].&[014423],014423,210
[DMH_INCIDENT].[HoraId].&[014424],014424,200
[DMH_INCIDENT].[HoraId].&[014425],014425,199
[DMH_INCIDENT].[HoraId].&[014426],014426,217
[DMH_INCIDENT].[HoraId].&[014427],014427,218
[DMH_INCIDENT].[HoraId].&[014428],014428,194
[DMH_INCIDENT].[HoraId].&[014429],014429,201
[DMH_INCIDENT].[HoraId].&[014430],014430,229
[DMH_INCIDENT].[HoraId].&[014431],014431,214
[DMH_INCIDENT].[HoraId].&[014432],014432,217
[DMH_INCIDENT].[HoraId].&[014433],014433,211
[DMH_INCIDENT].[HoraId].&[014434],014434,223
[DMH_INCIDENT].[HoraId].&[014435],014435,214
[DMH_INCIDENT].[HoraId].&[014436],014436,203
[DMH_INCIDENT].[HoraId].&[014437],014437,226
[DMH_INCIDENT].[HoraId].&[014438],014438,197
[DMH_INCIDENT].[HoraId].&[014439],014439,203
[DMH_INCIDENT].[HoraId].&[014440],014440,164
[DMH_INCIDENT].[HoraId].&[014441],014441,203
[DMH_INCIDENT].[HoraId].&[014442],014442,200
[DMH_INCIDENT].[HoraId].&[014443],014443,216
[DMH_INCIDENT].[HoraId].&[014444],014444,188
[DMH_INCIDENT].[HoraId].&[014445],014445,221
[DMH_INCIDENT].[HoraId].&[014446],014446,203
[DMH_INCIDENT].[HoraId].&[014447],014447,224
[DMH_INCIDENT].[HoraId].&[014448],014448,205
[DMH_INCIDENT].[HoraId].&[014449],014449,221
[DMH_INCIDENT].[HoraId].&[014450],014450,239
[DMH_INCIDENT].[HoraId].&[014451],014451,219
[DMH_INCIDENT].[HoraId].&[014452],014452,213
[DMH_INCIDENT].[HoraId].&[014453],014453,214
[DMH_INCIDENT].[HoraId].&[014454],014454,231
[DMH_INCIDENT].[HoraId].&[014455],014455,221
[DMH_INCIDENT].[HoraId].&[014456],014456,216
[DMH_INCIDENT].[HoraId].&[014457],014457,193
[DMH_INCIDENT].[HoraId].&[014458],014458,206
[DMH_INCIDENT].[HoraId].&[014459],014459,210
[DMH_INCIDENT].[HoraId].&[014500],014500,185
[DMH_INCIDENT].[HoraId].&[014501],014501,208
[DMH_INCIDENT].[HoraId].&[014502],014502,242
[DMH_INCIDENT].[HoraId].&[014503],014503,215
[DMH_INCIDENT].[HoraId].&[014504],014504,217
[DMH_INCIDENT].[HoraId].&[014505],014505,219
[DMH_INCIDENT].[HoraId].&[014506],014506,201
[DMH_INCIDENT].[HoraId].&[014507],014507,240
[DMH_INCIDENT].[HoraId].&[014508],014508,232
[DMH_INCIDENT].[HoraId].&[014509],014509,242
[DMH_INCIDENT].[HoraId].&[014510],014510,207
[DMH_INCIDENT].[HoraId].&[014511],014511,215
[DMH_INCIDENT].[HoraId].&[014512],014512,202
[DMH_INCIDENT].[HoraId].&[014513],014513,231
[DMH_INCIDENT].[HoraId].&[014514],014514,220
[DMH_INCIDENT].[HoraId].&[014515],014515,196
[DMH_INCIDENT].[HoraId].&[014516],014516,197
[DMH_INCIDENT].[HoraId].&[014517],014517,192
[DMH_INCIDENT].[HoraId].&[014518],014518,227
[DMH_INCIDENT].[HoraId].&[014519],014519,210
[DMH_INCIDENT].[HoraId].&[014520],014520,201
[DMH_INCIDENT].[HoraId].&[014521],014521,196
[DMH_INCIDENT].[HoraId].&[014522],014522,219
[DMH_INCIDENT].[HoraId].&[014523],014523,218
[DMH_INCIDENT].[HoraId].&[014524],014524,200
[DMH_INCIDENT].[HoraId].&[014525],014525,198
[DMH_INCIDENT].[HoraId].&[014526],014526,203
[DMH_INCIDENT].[HoraId].&[014527],014527,213
[DMH_INCIDENT].[HoraId].&[014528],014528,208
[DMH_INCIDENT].[HoraId].&[014529],014529,202
[DMH_INCIDENT].[HoraId].&[014530],014530,202
[DMH_INCIDENT].[HoraId].&[014531],014531,229
[DMH_INCIDENT].[HoraId].&[014532],014532,189
[DMH_INCIDENT].[HoraId].&[014533],014533,210
[DMH_INCIDENT].[HoraId].&[014534],014534,208
[DMH_INCIDENT].[HoraId].&[014535],014535,241
[DMH_INCIDENT].[HoraId].&[014536],014536,208
[DMH_INCIDENT].[HoraId].&[014537],014537,199
[DMH_INCIDENT].[HoraId].&[014538],014538,201
[DMH_INCIDENT].[HoraId].&[014539],014539,228
[DMH_INCIDENT].[HoraId].&[014540],014540,220
[DMH_INCIDENT].[HoraId].&[014541],014541,213
[DMH_INCIDENT].[HoraId].&[014542],014542,217
[DMH_INCIDENT].[HoraId].&[014543],014543,230
[DMH_INCIDENT].[HoraId].&[014544],014544,213
[DMH_INCIDENT].[HoraId].&[014545],014545,181
[DMH_INCIDENT].[HoraId].&[014546],014546,212
[DMH_INCIDENT].[HoraId].&[014547],014547,207
[DMH_INCIDENT].[HoraId].&[014548],014548,219
[DMH_INCIDENT].[HoraId].&[014549],014549,205
[DMH_INCIDENT].[HoraId].&[014550],014550,191
[DMH_INCIDENT].[HoraId].&[014551],014551,214
[DMH_INCIDENT].[HoraId].&[014552],014552,201
[DMH_INCIDENT].[HoraId].&[014553],014553,222
[DMH_INCIDENT].[HoraId].&[014554],014554,195
[DMH_INCIDENT].[HoraId].&[014555],014555,227
[DMH_INCIDENT].[HoraId].&[014556],014556,194
[DMH_INCIDENT].[HoraId].&[014557],014557,213
[DMH_INCIDENT].[HoraId].&[014558],014558,219
[DMH_INCIDENT].[HoraId].&[014559],014559,222
[DMH_INCIDENT].[HoraId].&[014600],014600,190
[DMH_INCIDENT].[HoraId].&[014601],014601,198
[DMH_INCIDENT].[HoraId].&[014602],014602,227
[DMH_INCIDENT].[HoraId].&[014603],014603,211
[DMH_INCIDENT].[HoraId].&[014604],014604,215
[DMH_INCIDENT].[HoraId].&[014605],014605,222
[DMH_INCIDENT].[HoraId].&[014606],014606,213
[DMH_INCIDENT].[HoraId].&[014607],014607,201
[DMH_INCIDENT].[HoraId].&[014608],014608,187
[DMH_INCIDENT].[HoraId].&[014609],014609,255
[DMH_INCIDENT].[HoraId].&[014610],014610,194
[DMH_INCIDENT].[HoraId].&[014611],014611,218
[DMH_INCIDENT].[HoraId].&[014612],014612,207
[DMH_INCIDENT].[HoraId].&[014613],014613,216
[DMH_INCIDENT].[HoraId].&[014614],014614,190
[DMH_INCIDENT].[HoraId].&[014615],014615,196
[DMH_INCIDENT].[HoraId].&[014616],014616,219
[DMH_INCIDENT].[HoraId].&[014617],014617,201
[DMH_INCIDENT].[HoraId].&[014618],014618,192
[DMH_INCIDENT].[HoraId].&[014619],014619,196
[DMH_INCIDENT].[HoraId].&[014620],014620,223
[DMH_INCIDENT].[HoraId].&[014621],014621,203
[DMH_INCIDENT].[HoraId].&[014622],014622,180
[DMH_INCIDENT].[HoraId].&[014623],014623,200
[DMH_INCIDENT].[HoraId].&[014624],014624,208
[DMH_INCIDENT].[HoraId].&[014625],014625,213
[DMH_INCIDENT].[HoraId].&[014626],014626,246
[DMH_INCIDENT].[HoraId].&[014627],014627,198
[DMH_INCIDENT].[HoraId].&[014628],014628,205
[DMH_INCIDENT].[HoraId].&[014629],014629,225
[DMH_INCIDENT].[HoraId].&[014630],014630,238
[DMH_INCIDENT].[HoraId].&[014631],014631,226
[DMH_INCIDENT].[HoraId].&[014632],014632,194
[DMH_INCIDENT].[HoraId].&[014633],014633,210
[DMH_INCIDENT].[HoraId].&[014634],014634,215
[DMH_INCIDENT].[HoraId].&[014635],014635,210
[DMH_INCIDENT].[HoraId].&[014636],014636,179
[DMH_INCIDENT].[HoraId].&[014637],014637,217
[DMH_INCIDENT].[HoraId].&[014638],014638,201
[DMH_INCIDENT].[HoraId].&[014639],014639,205
[DMH_INCIDENT].[HoraId].&[014640],014640,182
[DMH_INCIDENT].[HoraId].&[014641],014641,201
[DMH_INCIDENT].[HoraId].&[014642],014642,179
[DMH_INCIDENT].[HoraId].&[014643],014643,232
[DMH_INCIDENT].[HoraId].&[014644],014644,204
[DMH_INCIDENT].[HoraId].&[014645],014645,222
[DMH_INCIDENT].[HoraId].&[014646],014646,204
[DMH_INCIDENT].[HoraId].&[014647],014647,233
[DMH_INCIDENT].[HoraId].&[014648],014648,212
[DMH_INCIDENT].[HoraId].&[014649],014649,195
[DMH_INCIDENT].[HoraId].&[014650],014650,187
[DMH_INCIDENT].[HoraId].&[014651],014651,184
[DMH_INCIDENT].[HoraId].&[014652],014652,205
[DMH_INCIDENT].[HoraId].&[014653],014653,183
[DMH_INCIDENT].[HoraId].&[014654],014654,184
[DMH_INCIDENT].[HoraId].&[014655],014655,221
[DMH_INCIDENT].[HoraId].&[014656],014656,203
[DMH_INCIDENT].[HoraId].&[014657],014657,238
[DMH_INCIDENT].[HoraId].&[014658],014658,222
[DMH_INCIDENT].[HoraId].&[014659],014659,197
[DMH_INCIDENT].[HoraId].&[014700],014700,230
[DMH_INCIDENT].[HoraId].&[014701],014701,202
[DMH_INCIDENT].[HoraId].&[014702],014702,238
[DMH_INCIDENT].[HoraId].&[014703],014703,231
[DMH_INCIDENT].[HoraId].&[014704],014704,180
[DMH_INCIDENT].[HoraId].&[014705],014705,201
[DMH_INCIDENT].[HoraId].&[014706],014706,201
[DMH_INCIDENT].[HoraId].&[014707],014707,212
[DMH_INCIDENT].[HoraId].&[014708],014708,200
[DMH_INCIDENT].[HoraId].&[014709],014709,206
[DMH_INCIDENT].[HoraId].&[014710],014710,202
[DMH_INCIDENT].[HoraId].&[014711],014711,225
[DMH_INCIDENT].[HoraId].&[014712],014712,207
[DMH_INCIDENT].[HoraId].&[014713],014713,206
[DMH_INCIDENT].[HoraId].&[014714],014714,206
[DMH_INCIDENT].[HoraId].&[014715],014715,212
[DMH_INCIDENT].[HoraId].&[014716],014716,199
[DMH_INCIDENT].[HoraId].&[014717],014717,223
[DMH_INCIDENT].[HoraId].&[014718],014718,204
[DMH_INCIDENT].[HoraId].&[014719],014719,211
[DMH_INCIDENT].[HoraId].&[014720],014720,202
[DMH_INCIDENT].[HoraId].&[014721],014721,243
[DMH_INCIDENT].[HoraId].&[014722],014722,186
[DMH_INCIDENT].[HoraId].&[014723],014723,198
[DMH_INCIDENT].[HoraId].&[014724],014724,196
[DMH_INCIDENT].[HoraId].&[014725],014725,208
[DMH_INCIDENT].[HoraId].&[014726],014726,206
[DMH_INCIDENT].[HoraId].&[014727],014727,179
[DMH_INCIDENT].[HoraId].&[014728],014728,219
[DMH_INCIDENT].[HoraId].&[014729],014729,198
[DMH_INCIDENT].[HoraId].&[014730],014730,221
[DMH_INCIDENT].[HoraId].&[014731],014731,207
[DMH_INCIDENT].[HoraId].&[014732],014732,240
[DMH_INCIDENT].[HoraId].&[014733],014733,204
[DMH_INCIDENT].[HoraId].&[014734],014734,211
[DMH_INCIDENT].[HoraId].&[014735],014735,214
[DMH_INCIDENT].[HoraId].&[014736],014736,199
[DMH_INCIDENT].[HoraId].&[014737],014737,216
[DMH_INCIDENT].[HoraId].&[014738],014738,217
[DMH_INCIDENT].[HoraId].&[014739],014739,216
[DMH_INCIDENT].[HoraId].&[014740],014740,191
[DMH_INCIDENT].[HoraId].&[014741],014741,199
[DMH_INCIDENT].[HoraId].&[014742],014742,210
[DMH_INCIDENT].[HoraId].&[014743],014743,191
[DMH_INCIDENT].[HoraId].&[014744],014744,181
[DMH_INCIDENT].[HoraId].&[014745],014745,219
[DMH_INCIDENT].[HoraId].&[014746],014746,215
[DMH_INCIDENT].[HoraId].&[014747],014747,214
[DMH_INCIDENT].[HoraId].&[014748],014748,201
[DMH_INCIDENT].[HoraId].&[014749],014749,215
[DMH_INCIDENT].[HoraId].&[014750],014750,205
[DMH_INCIDENT].[HoraId].&[014751],014751,204
[DMH_INCIDENT].[HoraId].&[014752],014752,219
[DMH_INCIDENT].[HoraId].&[014753],014753,192
[DMH_INCIDENT].[HoraId].&[014754],014754,229
[DMH_INCIDENT].[HoraId].&[014755],014755,219
[DMH_INCIDENT].[HoraId].&[014756],014756,201
[DMH_INCIDENT].[HoraId].&[014757],014757,223
[DMH_INCIDENT].[HoraId].&[014758],014758,183
[DMH_INCIDENT].[HoraId].&[014759],014759,204
[DMH_INCIDENT].[HoraId].&[014800],014800,223
[DMH_INCIDENT].[HoraId].&[014801],014801,219
[DMH_INCIDENT].[HoraId].&[014802],014802,229
[DMH_INCIDENT].[HoraId].&[014803],014803,209
[DMH_INCIDENT].[HoraId].&[014804],014804,213
[DMH_INCIDENT].[HoraId].&[014805],014805,182
[DMH_INCIDENT].[HoraId].&[014806],014806,226
[DMH_INCIDENT].[HoraId].&[014807],014807,221
[DMH_INCIDENT].[HoraId].&[014808],014808,202
[DMH_INCIDENT].[HoraId].&[014809],014809,202
[DMH_INCIDENT].[HoraId].&[014810],014810,212
[DMH_INCIDENT].[HoraId].&[014811],014811,228
[DMH_INCIDENT].[HoraId].&[014812],014812,235
[DMH_INCIDENT].[HoraId].&[014813],014813,206
[DMH_INCIDENT].[HoraId].&[014814],014814,206
[DMH_INCIDENT].[HoraId].&[014815],014815,225
[DMH_INCIDENT].[HoraId].&[014816],014816,175
[DMH_INCIDENT].[HoraId].&[014817],014817,197
[DMH_INCIDENT].[HoraId].&[014818],014818,191
[DMH_INCIDENT].[HoraId].&[014819],014819,201
[DMH_INCIDENT].[HoraId].&[014820],014820,211
[DMH_INCIDENT].[HoraId].&[014821],014821,224
[DMH_INCIDENT].[HoraId].&[014822],014822,169
[DMH_INCIDENT].[HoraId].&[014823],014823,246
[DMH_INCIDENT].[HoraId].&[014824],014824,212
[DMH_INCIDENT].[HoraId].&[014825],014825,191
[DMH_INCIDENT].[HoraId].&[014826],014826,195
[DMH_INCIDENT].[HoraId].&[014827],014827,210
[DMH_INCIDENT].[HoraId].&[014828],014828,195
[DMH_INCIDENT].[HoraId].&[014829],014829,202
[DMH_INCIDENT].[HoraId].&[014830],014830,207
[DMH_INCIDENT].[HoraId].&[014831],014831,206
[DMH_INCIDENT].[HoraId].&[014832],014832,220
[DMH_INCIDENT].[HoraId].&[014833],014833,185
[DMH_INCIDENT].[HoraId].&[014834],014834,176
[DMH_INCIDENT].[HoraId].&[014835],014835,216
[DMH_INCIDENT].[HoraId].&[014836],014836,205
[DMH_INCIDENT].[HoraId].&[014837],014837,194
[DMH_INCIDENT].[HoraId].&[014838],014838,216
[DMH_INCIDENT].[HoraId].&[014839],014839,214
[DMH_INCIDENT].[HoraId].&[014840],014840,212
[DMH_INCIDENT].[HoraId].&[014841],014841,213
[DMH_INCIDENT].[HoraId].&[014842],014842,199
[DMH_INCIDENT].[HoraId].&[014843],014843,216
[DMH_INCIDENT].[HoraId].&[014844],014844,210
[DMH_INCIDENT].[HoraId].&[014845],014845,227
[DMH_INCIDENT].[HoraId].&[014846],014846,213
[DMH_INCIDENT].[HoraId].&[014847],014847,183
[DMH_INCIDENT].[HoraId].&[014848],014848,213
[DMH_INCIDENT].[HoraId].&[014849],014849,199
[DMH_INCIDENT].[HoraId].&[014850],014850,215
[DMH_INCIDENT].[HoraId].&[014851],014851,210
[DMH_INCIDENT].[HoraId].&[014852],014852,209
[DMH_INCIDENT].[HoraId].&[014853],014853,214
[DMH_INCIDENT].[HoraId].&[014854],014854,223
[DMH_INCIDENT].[HoraId].&[014855],014855,208
[DMH_INCIDENT].[HoraId].&[014856],014856,218
[DMH_INCIDENT].[HoraId].&[014857],014857,191
[DMH_INCIDENT].[HoraId].&[014858],014858,206
[DMH_INCIDENT].[HoraId].&[014859],014859,187
[DMH_INCIDENT].[HoraId].&[014900],014900,199
[DMH_INCIDENT].[HoraId].&[014901],014901,198
[DMH_INCIDENT].[HoraId].&[014902],014902,218
[DMH_INCIDENT].[HoraId].&[014903],014903,234
[DMH_INCIDENT].[HoraId].&[014904],014904,215
[DMH_INCIDENT].[HoraId].&[014905],014905,192
[DMH_INCIDENT].[HoraId].&[014906],014906,204
[DMH_INCIDENT].[HoraId].&[014907],014907,214
[DMH_INCIDENT].[HoraId].&[014908],014908,195
[DMH_INCIDENT].[HoraId].&[014909],014909,253
[DMH_INCIDENT].[HoraId].&[014910],014910,208
[DMH_INCIDENT].[HoraId].&[014911],014911,202
[DMH_INCIDENT].[HoraId].&[014912],014912,192
[DMH_INCIDENT].[HoraId].&[014913],014913,217
[DMH_INCIDENT].[HoraId].&[014914],014914,201
[DMH_INCIDENT].[HoraId].&[014915],014915,197
[DMH_INCIDENT].[HoraId].&[014916],014916,219
[DMH_INCIDENT].[HoraId].&[014917],014917,221
[DMH_INCIDENT].[HoraId].&[014918],014918,203
[DMH_INCIDENT].[HoraId].&[014919],014919,198
[DMH_INCIDENT].[HoraId].&[014920],014920,216
[DMH_INCIDENT].[HoraId].&[014921],014921,195
[DMH_INCIDENT].[HoraId].&[014922],014922,205
[DMH_INCIDENT].[HoraId].&[014923],014923,200
[DMH_INCIDENT].[HoraId].&[014924],014924,208
[DMH_INCIDENT].[HoraId].&[014925],014925,173
[DMH_INCIDENT].[HoraId].&[014926],014926,186
[DMH_INCIDENT].[HoraId].&[014927],014927,193
[DMH_INCIDENT].[HoraId].&[014928],014928,196
[DMH_INCIDENT].[HoraId].&[014929],014929,190
[DMH_INCIDENT].[HoraId].&[014930],014930,177
[DMH_INCIDENT].[HoraId].&[014931],014931,192
[DMH_INCIDENT].[HoraId].&[014932],014932,207
[DMH_INCIDENT].[HoraId].&[014933],014933,196
[DMH_INCIDENT].[HoraId].&[014934],014934,213
[DMH_INCIDENT].[HoraId].&[014935],014935,207
[DMH_INCIDENT].[HoraId].&[014936],014936,182
[DMH_INCIDENT].[HoraId].&[014937],014937,209
[DMH_INCIDENT].[HoraId].&[014938],014938,184
[DMH_INCIDENT].[HoraId].&[014939],014939,222
[DMH_INCIDENT].[HoraId].&[014940],014940,213
[DMH_INCIDENT].[HoraId].&[014941],014941,224
[DMH_INCIDENT].[HoraId].&[014942],014942,195
[DMH_INCIDENT].[HoraId].&[014943],014943,218
[DMH_INCIDENT].[HoraId].&[014944],014944,199
[DMH_INCIDENT].[HoraId].&[014945],014945,229
[DMH_INCIDENT].[HoraId].&[014946],014946,209
[DMH_INCIDENT].[HoraId].&[014947],014947,189
[DMH_INCIDENT].[HoraId].&[014948],014948,196
[DMH_INCIDENT].[HoraId].&[014949],014949,203
[DMH_INCIDENT].[HoraId].&[014950],014950,217
[DMH_INCIDENT].[HoraId].&[014951],014951,205
[DMH_INCIDENT].[HoraId].&[014952],014952,207
[DMH_INCIDENT].[HoraId].&[014953],014953,220
[DMH_INCIDENT].[HoraId].&[014954],014954,227
[DMH_INCIDENT].[HoraId].&[014955],014955,188
[DMH_INCIDENT].[HoraId].&[014956],014956,184
[DMH_INCIDENT].[HoraId].&[014957],014957,192
[DMH_INCIDENT].[HoraId].&[014958],014958,211
[DMH_INCIDENT].[HoraId].&[014959],014959,201
[DMH_INCIDENT].[HoraId].&[015000],015000,199
[DMH_INCIDENT].[HoraId].&[015001],015001,197
[DMH_INCIDENT].[HoraId].&[015002],015002,206
[DMH_INCIDENT].[HoraId].&[015003],015003,197
[DMH_INCIDENT].[HoraId].&[015004],015004,206
[DMH_INCIDENT].[HoraId].&[015005],015005,222
[DMH_INCIDENT].[HoraId].&[015006],015006,217
[DMH_INCIDENT].[HoraId].&[015007],015007,184
[DMH_INCIDENT].[HoraId].&[015008],015008,220
[DMH_INCIDENT].[HoraId].&[015009],015009,212
[DMH_INCIDENT].[HoraId].&[015010],015010,189
[DMH_INCIDENT].[HoraId].&[015011],015011,179
[DMH_INCIDENT].[HoraId].&[015012],015012,234
[DMH_INCIDENT].[HoraId].&[015013],015013,231
[DMH_INCIDENT].[HoraId].&[015014],015014,214
[DMH_INCIDENT].[HoraId].&[015015],015015,182
[DMH_INCIDENT].[HoraId].&[015016],015016,178
[DMH_INCIDENT].[HoraId].&[015017],015017,196
[DMH_INCIDENT].[HoraId].&[015018],015018,188
[DMH_INCIDENT].[HoraId].&[015019],015019,216
[DMH_INCIDENT].[HoraId].&[015020],015020,201
[DMH_INCIDENT].[HoraId].&[015021],015021,192
[DMH_INCIDENT].[HoraId].&[015022],015022,205
[DMH_INCIDENT].[HoraId].&[015023],015023,216
[DMH_INCIDENT].[HoraId].&[015024],015024,195
[DMH_INCIDENT].[HoraId].&[015025],015025,154
[DMH_INCIDENT].[HoraId].&[015026],015026,214
[DMH_INCIDENT].[HoraId].&[015027],015027,240
[DMH_INCIDENT].[HoraId].&[015028],015028,195
[DMH_INCIDENT].[HoraId].&[015029],015029,181
[DMH_INCIDENT].[HoraId].&[015030],015030,178
[DMH_INCIDENT].[HoraId].&[015031],015031,227
[DMH_INCIDENT].[HoraId].&[015032],015032,187
[DMH_INCIDENT].[HoraId].&[015033],015033,201
[DMH_INCIDENT].[HoraId].&[015034],015034,197
[DMH_INCIDENT].[HoraId].&[015035],015035,186
[DMH_INCIDENT].[HoraId].&[015036],015036,209
[DMH_INCIDENT].[HoraId].&[015037],015037,215
[DMH_INCIDENT].[HoraId].&[015038],015038,205
[DMH_INCIDENT].[HoraId].&[015039],015039,232
[DMH_INCIDENT].[HoraId].&[015040],015040,181
[DMH_INCIDENT].[HoraId].&[015041],015041,191
[DMH_INCIDENT].[HoraId].&[015042],015042,206
[DMH_INCIDENT].[HoraId].&[015043],015043,201
[DMH_INCIDENT].[HoraId].&[015044],015044,198
[DMH_INCIDENT].[HoraId].&[015045],015045,195
[DMH_INCIDENT].[HoraId].&[015046],015046,189
[DMH_INCIDENT].[HoraId].&[015047],015047,186
[DMH_INCIDENT].[HoraId].&[015048],015048,205
[DMH_INCIDENT].[HoraId].&[015049],015049,206
[DMH_INCIDENT].[HoraId].&[015050],015050,207
[DMH_INCIDENT].[HoraId].&[015051],015051,210
[DMH_INCIDENT].[HoraId].&[015052],015052,204
